,,NVDA US Equity,AVGO US Equity,TSM US Equity,GOOGL US Equity,000660 KS Equity,LRCX US Equity,6857 JP Equity,TSEM IT Equity,MSFT US Equity,LITE US Equity,AMD US Equity,FN US Equity,SNOW US Equity,MU US Equity,TSLA US Equity,9984 JP Equity,CRDO US Equity,ENR GR Equity,MPWR US Equity,2383 TT Equity,CLS CN Equity,META US Equity,AMZN US Equity
,,BESG Environmental Pillar Score,BESG Environmental Pillar Score,BESG Environmental Pillar Score,BESG Environmental Pillar Score,BESG Environmental Pillar Score,BESG Environmental Pillar Score,BESG Environmental Pillar Score,BESG Environmental Pillar Score,BESG Environmental Pillar Score,BESG Environmental Pillar Score,BESG Environmental Pillar Score,BESG Environmental Pillar Score,BESG Environmental Pillar Score,BESG Environmental Pillar Score,BESG Environmental Pillar Score,BESG Environmental Pillar Score,BESG Environmental Pillar Score,BESG Environmental Pillar Score,BESG Environmental Pillar Score,BESG Environmental Pillar Score,BESG Environmental Pillar Score,BESG Environmental Pillar Score,BESG Environmental Pillar Score
,Dates,ENVIRONMENTAL_SCORE,ENVIRONMENTAL_SCORE,ENVIRONMENTAL_SCORE,ENVIRONMENTAL_SCORE,ENVIRONMENTAL_SCORE,ENVIRONMENTAL_SCORE,ENVIRONMENTAL_SCORE,ENVIRONMENTAL_SCORE,ENVIRONMENTAL_SCORE,ENVIRONMENTAL_SCORE,ENVIRONMENTAL_SCORE,ENVIRONMENTAL_SCORE,ENVIRONMENTAL_SCORE,ENVIRONMENTAL_SCORE,ENVIRONMENTAL_SCORE,ENVIRONMENTAL_SCORE,ENVIRONMENTAL_SCORE,ENVIRONMENTAL_SCORE,ENVIRONMENTAL_SCORE,ENVIRONMENTAL_SCORE,ENVIRONMENTAL_SCORE,ENVIRONMENTAL_SCORE,ENVIRONMENTAL_SCORE
,43707,"6,88",0,"4,02","3,29","4,01","5,4","6,34","1,88","5,79",0,"6,85",#N/A N/A,#N/A N/A,"3,79","1,65","2,13",#N/A N/A,#N/A N/A,"1,44",#N/A N/A,"2,79","5,76","4,31"
,43738,"6,88",0,"4,02","3,29","4,01","5,4","6,34","1,88","5,79",0,"6,85",#N/A N/A,#N/A N/A,"3,79","1,65","2,13",#N/A N/A,#N/A N/A,"1,44",#N/A N/A,"2,79","5,76","4,31"
,43769,"6,88",0,"4,02","3,29","4,01","5,4","6,34","1,88","5,79",0,"6,85",#N/A N/A,#N/A N/A,"3,79","1,65","2,13",#N/A N/A,#N/A N/A,"1,44",#N/A N/A,"2,79","5,76","4,31"
,43798,"6,88",0,"4,02","3,29","4,01","5,4","6,34","1,88","5,79",0,"6,85",#N/A N/A,#N/A N/A,"3,79","1,65","2,13",#N/A N/A,#N/A N/A,"1,44",#N/A N/A,"2,79","5,76","4,31"
,43830,"6,88",0,"3,87","4,4","3,51","5,4","6,34","1,79","5,79",0,"6,89",#N/A N/A,#N/A N/A,"3,79","1,95","2,13",#N/A N/A,#N/A N/A,"1,37",#N/A N/A,"3,37","5,83","3,29"
,43861,"6,67",0,"3,87","4,4","3,51","5,4","6,34","1,79","5,79",0,"6,89",#N/A N/A,#N/A N/A,"3,79","1,95","2,13",#N/A N/A,#N/A N/A,"1,37",#N/A N/A,"3,37","5,83","3,29"
,43889,"6,67",0,"3,87","4,4","3,51","5,4","6,34","1,79","5,79",0,"6,89",#N/A N/A,#N/A N/A,"3,79","1,95","2,13",#N/A N/A,#N/A N/A,"1,37",#N/A N/A,"3,37","5,83","3,29"
,43921,"6,67",0,"3,87","4,4","3,51","5,4","6,46","1,79","5,79",0,"6,89",#N/A N/A,#N/A N/A,"3,79","1,95","2,75",#N/A N/A,#N/A N/A,"1,37",#N/A N/A,"3,37","5,83","3,29"
,43951,"6,67",0,"3,87","4,4","3,51","5,4","6,46","1,79","5,79",0,"6,89",#N/A N/A,#N/A N/A,"3,79","1,95","2,75",#N/A N/A,#N/A N/A,"1,37",#N/A N/A,"3,37","5,83","3,29"
,43980,"6,67",0,"3,87","4,4","3,51","5,4","6,46","1,79","5,79",0,"6,89",#N/A N/A,#N/A N/A,"3,79","1,95","2,75",#N/A N/A,#N/A N/A,"1,37",#N/A N/A,"3,37","5,83","3,29"
