Date,Ticker,Env_Score,Soc_Score,ESG_Score,Entreprise,Yahoo_Ticker,Return,ESG_Quartile,Cluster_KMeans,Cluster_DBSCAN,Year,Period
2020-04-30,6857 JP Equity,6.46,5.14,6.01,Advantest,6857.T,0.2142856461976618,Q4,0,0,2020,post2020
2020-05-31,6857 JP Equity,6.46,5.14,6.01,Advantest,6857.T,0.0094874978964045,Q4,0,0,2020,post2020
2020-06-30,6857 JP Equity,6.46,5.14,6.01,Advantest,6857.T,0.1503761189108683,Q4,0,0,2020,post2020
2020-07-31,6857 JP Equity,6.46,5.14,6.01,Advantest,6857.T,-0.0686274692054873,Q4,0,0,2020,post2020
2020-08-31,6857 JP Equity,6.46,5.14,6.01,Advantest,6857.T,-0.1105263019420726,Q4,0,0,2020,post2020
2020-09-30,6857 JP Equity,6.46,5.14,6.01,Advantest,6857.T,0.0115715472677138,Q4,0,0,2020,post2020
2020-10-31,6857 JP Equity,6.46,5.14,6.01,Advantest,6857.T,0.1846760445564206,Q4,0,0,2020,post2020
2020-11-30,6857 JP Equity,6.46,5.14,6.01,Advantest,6857.T,0.2039799055640152,Q4,0,0,2020,post2020
2020-12-31,6857 JP Equity,6.46,5.14,6.01,Advantest,6857.T,0.064738505842196,Q4,0,0,2020,post2020
2021-01-31,6857 JP Equity,6.46,5.14,6.01,Advantest,6857.T,0.07244487261544,Q4,0,0,2021,post2020
2021-02-28,6857 JP Equity,6.46,5.14,6.01,Advantest,6857.T,0.0554885660252861,Q4,0,0,2021,post2020
2021-03-31,6857 JP Equity,6.78,5.12,6.25,Advantest,6857.T,0.1157109799276105,Q4,0,0,2021,post2020
2021-04-30,6857 JP Equity,6.78,5.12,6.25,Advantest,6857.T,0.0723140743519643,Q4,0,0,2021,post2020
2021-05-31,6857 JP Equity,6.78,5.12,6.25,Advantest,6857.T,-0.0472061611690407,Q4,0,0,2021,post2020
2021-06-30,6857 JP Equity,6.78,5.12,6.25,Advantest,6857.T,0.012133395518932,Q4,0,0,2021,post2020
2021-07-31,6857 JP Equity,6.78,5.12,6.25,Advantest,6857.T,-0.0399600408742202,Q4,0,0,2021,post2020
2021-08-31,6857 JP Equity,6.78,5.12,6.25,Advantest,6857.T,-0.0093652421123779,Q4,0,0,2021,post2020
2021-09-30,6857 JP Equity,6.78,5.12,6.25,Advantest,6857.T,0.0584627503337211,Q4,0,0,2021,post2020
2021-10-31,6857 JP Equity,6.78,5.12,6.25,Advantest,6857.T,-0.0697907529878434,Q4,0,0,2021,post2020
2021-11-30,6857 JP Equity,6.78,5.12,6.25,Advantest,6857.T,0.0707396238576461,Q4,0,0,2021,post2020
2021-12-31,6857 JP Equity,6.78,5.12,6.25,Advantest,6857.T,0.0910910571862722,Q4,0,0,2021,post2020
2022-01-31,6857 JP Equity,6.78,5.12,6.25,Advantest,6857.T,-0.1220182069061922,Q4,0,0,2022,post2020
2022-02-28,6857 JP Equity,6.78,5.12,6.25,Advantest,6857.T,-0.0522469208885422,Q4,0,0,2022,post2020
2022-03-31,6857 JP Equity,6.85,6.64,6.78,Advantest,6857.T,0.0739917539098446,Q4,0,0,2022,post2020
2022-04-30,6857 JP Equity,6.85,6.64,6.78,Advantest,6857.T,-0.0703205292073475,Q4,0,0,2022,post2020
2022-05-31,6857 JP Equity,6.85,6.64,6.78,Advantest,6857.T,-0.0100113724662813,Q4,0,0,2022,post2020
2022-06-30,6857 JP Equity,6.85,6.64,6.78,Advantest,6857.T,-0.1842695652851906,Q4,0,0,2022,post2020
2022-07-31,6857 JP Equity,6.85,6.64,6.78,Advantest,6857.T,0.0812672640920115,Q4,0,0,2022,post2020
2022-08-31,6857 JP Equity,6.85,6.64,6.78,Advantest,6857.T,0.0191082447583834,Q4,0,0,2022,post2020
2022-09-30,6857 JP Equity,6.85,6.64,6.78,Advantest,6857.T,-0.1546502903396712,Q4,0,0,2022,post2020
2022-10-31,6857 JP Equity,6.85,6.64,6.78,Advantest,6857.T,0.1731342662110711,Q4,0,0,2022,post2020
2022-11-30,6857 JP Equity,6.85,6.64,6.78,Advantest,6857.T,0.1615775291982746,Q4,0,0,2022,post2020
2022-12-31,6857 JP Equity,6.85,6.64,6.78,Advantest,6857.T,-0.0711938729486527,Q4,0,0,2022,post2020
2023-01-31,6857 JP Equity,6.85,6.64,6.78,Advantest,6857.T,0.0849058676550915,Q4,0,0,2023,post2020
2023-02-28,6857 JP Equity,6.85,6.64,6.78,Advantest,6857.T,0.1749999756327023,Q4,0,0,2023,post2020
2023-03-31,6857 JP Equity,7.14,6.56,6.9,Advantest,6857.T,0.1315404593467286,Q4,0,0,2023,post2020
2023-04-30,6857 JP Equity,7.14,6.56,6.9,Advantest,6857.T,-0.1332237114067976,Q4,0,0,2023,post2020
2023-05-31,6857 JP Equity,7.14,6.56,6.9,Advantest,6857.T,0.6992407238740637,Q4,0,-1,2023,post2020
2023-06-30,6857 JP Equity,7.14,6.56,6.9,Advantest,6857.T,0.0692351595016906,Q4,0,0,2023,post2020
2023-07-31,6857 JP Equity,7.14,6.56,6.9,Advantest,6857.T,0.0195822393537219,Q4,0,0,2023,post2020
2023-08-31,6857 JP Equity,7.14,6.56,6.9,Advantest,6857.T,-0.0622278939914406,Q4,0,0,2023,post2020
2023-09-30,6857 JP Equity,7.14,6.56,6.9,Advantest,6857.T,-0.0829869139428345,Q4,0,0,2023,post2020
2023-10-31,6857 JP Equity,7.14,6.56,6.9,Advantest,6857.T,-0.0875389282398985,Q4,0,0,2023,post2020
2023-11-30,6857 JP Equity,7.14,6.56,6.9,Advantest,6857.T,0.2269988498665289,Q4,0,0,2023,post2020
2023-12-31,6857 JP Equity,7.14,6.56,6.9,Advantest,6857.T,0.0247809466241943,Q4,0,0,2023,post2020
2024-01-31,6857 JP Equity,7.14,6.56,6.9,Advantest,6857.T,0.2138835981969897,Q4,0,0,2024,post2020
2024-02-29,6857 JP Equity,7.14,6.56,6.9,Advantest,6857.T,0.1866735611751522,Q4,0,0,2024,post2020
2024-03-31,6857 JP Equity,7.28,6.52,7.07,Advantest,6857.T,-0.01432478945849,Q4,0,0,2024,post2020
2024-04-30,6857 JP Equity,7.28,6.52,7.07,Advantest,6857.T,-0.2645370269780916,Q4,0,-1,2024,post2020
2024-05-31,6857 JP Equity,7.28,6.52,7.07,Advantest,6857.T,0.0634508151479507,Q4,0,0,2024,post2020
2024-06-30,6857 JP Equity,7.28,6.52,7.07,Advantest,6857.T,0.2092979303547415,Q4,0,0,2024,post2020
2024-07-31,6857 JP Equity,7.28,6.52,7.07,Advantest,6857.T,-0.0616342844952498,Q4,0,0,2024,post2020
2024-08-31,6857 JP Equity,7.28,6.52,7.07,Advantest,6857.T,0.1015094101898814,Q4,0,0,2024,post2020
2024-09-30,6857 JP Equity,7.28,6.52,7.07,Advantest,6857.T,0.017860815210885,Q4,0,0,2024,post2020
2024-10-31,6857 JP Equity,7.28,6.52,7.07,Advantest,6857.T,0.3570686973653383,Q4,0,-1,2024,post2020
2024-11-30,6857 JP Equity,7.28,6.52,7.07,Advantest,6857.T,-0.0992568018872407,Q4,0,0,2024,post2020
2024-12-31,6857 JP Equity,7.28,6.52,7.07,Advantest,6857.T,0.1162622429819288,Q4,0,0,2024,post2020
2025-01-31,6857 JP Equity,7.28,6.52,7.07,Advantest,6857.T,-0.0585996757761976,Q4,0,0,2025,post2020
2025-02-28,6857 JP Equity,7.28,6.52,7.07,Advantest,6857.T,-0.0627093043073852,Q4,0,0,2025,post2020
2025-03-31,6857 JP Equity,7.28,6.52,7.07,Advantest,6857.T,-0.2003422037624883,Q4,0,0,2025,post2020
2025-04-30,6857 JP Equity,7.28,6.52,7.07,Advantest,6857.T,-0.0940976975364247,Q4,0,0,2025,post2020
2025-05-31,6857 JP Equity,7.28,6.52,7.07,Advantest,6857.T,0.2565239846356935,Q4,0,0,2025,post2020
2025-06-30,6857 JP Equity,7.28,6.52,7.07,Advantest,6857.T,0.4463146239670679,Q4,0,-1,2025,post2020
2025-07-31,6857 JP Equity,7.28,6.52,7.07,Advantest,6857.T,-0.0286250535295131,Q4,0,0,2025,post2020
2025-08-31,6857 JP Equity,7.28,6.52,7.07,Advantest,6857.T,0.1280193481066134,Q4,0,0,2025,post2020
2025-09-30,6857 JP Equity,7.28,6.52,7.07,Advantest,6857.T,0.2573378793821932,Q4,0,0,2025,post2020
2025-10-31,6857 JP Equity,7.28,6.52,7.07,Advantest,6857.T,0.5791808873720137,Q4,0,-1,2025,post2020
2025-11-30,6857 JP Equity,7.28,6.52,7.07,Advantest,6857.T,-0.1106548519559109,Q4,0,0,2025,post2020
2025-12-31,6857 JP Equity,7.28,6.52,7.07,Advantest,6857.T,-0.0456865127582016,Q4,0,0,2025,post2020
2026-01-31,6857 JP Equity,7.28,6.52,7.07,Advantest,6857.T,0.367965367965368,Q4,0,-1,2026,post2020
2016-02-29,9984 JP Equity,1.84,1.7,2.4,SoftBank,9984.T,0.0586895534917948,Q1,1,0,2016,pre2020
2016-03-31,9984 JP Equity,1.84,1.7,2.4,SoftBank,9984.T,-0.0336277564995818,Q1,1,0,2016,pre2020
2016-04-30,9984 JP Equity,1.84,1.7,2.4,SoftBank,9984.T,0.1159152282675253,Q1,1,0,2016,pre2020
2016-05-31,9984 JP Equity,1.84,1.7,2.4,SoftBank,9984.T,0.0400800888274908,Q1,1,0,2016,pre2020
2016-06-30,9984 JP Equity,1.84,1.7,2.4,SoftBank,9984.T,-0.0704880777658235,Q1,1,0,2016,pre2020
2016-07-31,9984 JP Equity,1.84,1.7,2.4,SoftBank,9984.T,-0.0148556930044376,Q1,1,0,2016,pre2020
2016-08-31,9984 JP Equity,1.84,1.7,2.4,SoftBank,9984.T,0.1846396077612762,Q1,1,0,2016,pre2020
2016-09-30,9984 JP Equity,1.84,1.7,2.4,SoftBank,9984.T,-0.0314393773690758,Q1,1,0,2016,pre2020
2016-10-31,9984 JP Equity,1.84,1.7,2.4,SoftBank,9984.T,0.0122661104375447,Q1,1,0,2016,pre2020
2016-11-30,9984 JP Equity,1.84,1.7,2.4,SoftBank,9984.T,0.0166617351675379,Q1,1,0,2016,pre2020
2016-12-31,9984 JP Equity,1.84,1.7,2.4,SoftBank,9984.T,0.156883104963907,Q1,1,0,2016,pre2020
2017-01-31,9984 JP Equity,1.84,1.7,2.4,SoftBank,9984.T,0.1205409328118713,Q1,1,0,2017,pre2020
2017-02-28,9984 JP Equity,1.84,1.7,2.4,SoftBank,9984.T,-0.038961053616774,Q1,1,0,2017,pre2020
2017-03-31,9984 JP Equity,1.84,1.91,2.53,SoftBank,9984.T,-0.0571793698662866,Q1,1,0,2017,pre2020
2017-04-30,9984 JP Equity,1.84,1.91,2.53,SoftBank,9984.T,0.0737724018959504,Q1,1,0,2017,pre2020
2017-05-31,9984 JP Equity,1.84,1.91,2.53,SoftBank,9984.T,0.0664539472909078,Q1,1,0,2017,pre2020
2017-06-30,9984 JP Equity,1.84,1.91,2.53,SoftBank,9984.T,0.0104407300783286,Q1,1,0,2017,pre2020
2017-07-31,9984 JP Equity,1.84,1.91,2.53,SoftBank,9984.T,-0.0152798611273983,Q1,1,0,2017,pre2020
2017-08-31,9984 JP Equity,1.84,1.91,2.53,SoftBank,9984.T,-0.0040187217411155,Q1,1,0,2017,pre2020
2017-09-30,9984 JP Equity,1.84,1.91,2.53,SoftBank,9984.T,0.0206424453379652,Q1,1,0,2017,pre2020
2017-10-31,9984 JP Equity,1.84,1.91,2.53,SoftBank,9984.T,0.0950024046871762,Q1,1,0,2017,pre2020
2017-11-30,9984 JP Equity,1.84,1.91,2.53,SoftBank,9984.T,-0.0464463112504146,Q1,1,0,2017,pre2020
2017-12-31,9984 JP Equity,1.84,1.91,2.53,SoftBank,9984.T,-0.0595679269970286,Q1,1,0,2017,pre2020
2018-01-31,9984 JP Equity,1.84,1.91,2.53,SoftBank,9984.T,0.0067264331046463,Q1,1,0,2018,pre2020
2018-02-28,9984 JP Equity,1.84,1.91,2.53,SoftBank,9984.T,-0.0094654257998919,Q1,1,0,2018,pre2020
2018-03-31,9984 JP Equity,1.84,1.91,2.52,SoftBank,9984.T,-0.1038505090502706,Q1,1,0,2018,pre2020
2018-04-30,9984 JP Equity,1.84,1.91,2.52,SoftBank,9984.T,0.0693081030879962,Q1,1,0,2018,pre2020
2018-05-31,9984 JP Equity,1.84,1.91,2.52,SoftBank,9984.T,-0.0865779372003437,Q1,1,0,2018,pre2020
2018-06-30,9984 JP Equity,1.84,1.91,2.52,SoftBank,9984.T,0.0267867542749169,Q1,1,0,2018,pre2020
2018-07-31,9984 JP Equity,1.84,1.91,2.52,SoftBank,9984.T,0.1614199227694148,Q1,1,0,2018,pre2020
2018-08-31,9984 JP Equity,1.84,1.91,2.52,SoftBank,9984.T,0.1123108307097848,Q1,1,0,2018,pre2020
2018-09-30,9984 JP Equity,1.84,1.91,2.52,SoftBank,9984.T,0.1158393341144106,Q1,1,0,2018,pre2020
2018-10-31,9984 JP Equity,1.84,1.91,2.52,SoftBank,9984.T,-0.2111595467678798,Q1,1,0,2018,pre2020
2018-11-30,9984 JP Equity,1.84,1.91,2.52,SoftBank,9984.T,0.0528293862556186,Q1,1,0,2018,pre2020
2018-12-31,9984 JP Equity,1.84,1.91,2.52,SoftBank,9984.T,-0.2331513828864233,Q1,1,-1,2018,pre2020
2019-01-31,9984 JP Equity,1.84,1.91,2.52,SoftBank,9984.T,0.1671457348038967,Q1,1,0,2019,pre2020
2019-02-28,9984 JP Equity,1.84,1.91,2.52,SoftBank,9984.T,0.2057235357650166,Q1,1,0,2019,pre2020
2019-03-31,9984 JP Equity,2.13,1.91,2.67,SoftBank,9984.T,0.0474043133221278,Q1,1,0,2019,pre2020
2019-04-30,9984 JP Equity,2.13,1.91,2.67,SoftBank,9984.T,0.0753838911289805,Q1,1,0,2019,pre2020
2019-05-31,9984 JP Equity,2.13,1.91,2.67,SoftBank,9984.T,-0.1129378894196639,Q1,1,0,2019,pre2020
2019-06-30,9984 JP Equity,2.13,1.91,2.67,SoftBank,9984.T,0.0078046427117444,Q1,1,0,2019,pre2020
2019-07-31,9984 JP Equity,2.13,1.91,2.67,SoftBank,9984.T,0.0896419729004835,Q1,1,0,2019,pre2020
2019-08-31,9984 JP Equity,2.13,1.91,2.67,SoftBank,9984.T,-0.1428570132403901,Q1,1,0,2019,pre2020
2019-09-30,9984 JP Equity,2.13,1.91,2.67,SoftBank,9984.T,-0.116685829708551,Q1,1,0,2019,pre2020
2019-10-31,9984 JP Equity,2.13,1.91,2.67,SoftBank,9984.T,-0.0117923741165396,Q1,1,0,2019,pre2020
2019-11-30,9984 JP Equity,2.13,1.91,2.67,SoftBank,9984.T,0.0150355876093781,Q1,1,0,2019,pre2020
2019-12-31,9984 JP Equity,2.13,1.91,2.67,SoftBank,9984.T,0.1182695536271798,Q1,1,0,2019,pre2020
2020-01-31,9984 JP Equity,2.13,1.91,2.67,SoftBank,9984.T,-0.0487803523064617,Q1,1,0,2020,post2020
2020-02-29,9984 JP Equity,2.13,1.91,2.67,SoftBank,9984.T,0.1080901014408877,Q1,1,0,2020,post2020
2020-03-31,9984 JP Equity,2.75,1.91,2.94,SoftBank,9984.T,-0.2400635272589167,Q1,1,-1,2020,post2020
2020-04-30,9984 JP Equity,2.75,1.91,2.94,SoftBank,9984.T,0.2230728130075836,Q1,1,0,2020,post2020
2020-05-31,9984 JP Equity,2.75,1.91,2.94,SoftBank,9984.T,0.0429528583875953,Q1,1,0,2020,post2020
2020-06-30,9984 JP Equity,2.75,1.91,2.94,SoftBank,9984.T,0.1278974946332089,Q1,1,0,2020,post2020
2020-07-31,9984 JP Equity,2.75,1.91,2.94,SoftBank,9984.T,0.2100916937058854,Q1,1,0,2020,post2020
2020-08-31,9984 JP Equity,2.75,1.91,2.94,SoftBank,9984.T,0.0004548243441111,Q1,1,0,2020,post2020
2020-09-30,9984 JP Equity,2.75,1.91,2.94,SoftBank,9984.T,-0.016137890096642,Q1,1,0,2020,post2020
2020-10-31,9984 JP Equity,2.75,1.91,2.94,SoftBank,9984.T,0.050084997732823,Q1,1,0,2020,post2020
2020-11-30,9984 JP Equity,2.75,1.91,2.94,SoftBank,9984.T,0.0705137132480275,Q1,1,0,2020,post2020
2020-12-31,9984 JP Equity,2.75,1.91,2.94,SoftBank,9984.T,0.1080858161784728,Q1,1,0,2020,post2020
2021-01-31,9984 JP Equity,2.75,1.91,2.94,SoftBank,9984.T,0.0062050863838498,Q1,1,0,2021,post2020
2021-02-28,9984 JP Equity,2.75,1.91,2.94,SoftBank,9984.T,0.2203994778414848,Q1,1,0,2021,post2020
2021-03-31,9984 JP Equity,3.21,1.91,3.12,SoftBank,9984.T,-0.054809344708841,Q1,1,0,2021,post2020
2021-04-30,9984 JP Equity,3.21,1.91,3.12,SoftBank,9984.T,0.0594854510956535,Q1,1,0,2021,post2020
2021-05-31,9984 JP Equity,3.21,1.91,3.12,SoftBank,9984.T,-0.1647951871653949,Q1,1,0,2021,post2020
2021-06-30,9984 JP Equity,3.21,1.91,3.12,SoftBank,9984.T,-0.0582605195215559,Q1,1,0,2021,post2020
2021-07-31,9984 JP Equity,3.21,1.91,3.12,SoftBank,9984.T,-0.1206431614611649,Q1,1,0,2021,post2020
2021-08-31,9984 JP Equity,3.21,1.91,3.12,SoftBank,9984.T,-0.0959484801878747,Q1,1,0,2021,post2020
2021-09-30,9984 JP Equity,3.21,1.91,3.12,SoftBank,9984.T,0.0517859197541177,Q1,1,0,2021,post2020
2021-10-31,9984 JP Equity,3.21,1.91,3.12,SoftBank,9984.T,-0.048765524283563,Q1,1,0,2021,post2020
2021-11-30,9984 JP Equity,3.21,1.91,3.12,SoftBank,9984.T,-0.0217390209663894,Q1,1,0,2021,post2020
2021-12-31,9984 JP Equity,3.21,1.91,3.12,SoftBank,9984.T,-0.0988391096677597,Q1,1,0,2021,post2020
2022-01-31,9984 JP Equity,3.21,1.91,3.12,SoftBank,9984.T,-0.0778433707756062,Q1,1,0,2022,post2020
2022-02-28,9984 JP Equity,3.21,1.91,3.12,SoftBank,9984.T,0.0227500763534338,Q1,1,0,2022,post2020
2022-03-31,9984 JP Equity,3.81,1.99,3.42,SoftBank,9984.T,0.0890358751469044,Q2,1,0,2022,post2020
2022-04-30,9984 JP Equity,3.81,1.99,3.42,SoftBank,9984.T,-0.0521676576022632,Q2,1,0,2022,post2020
2022-05-31,9984 JP Equity,3.81,1.99,3.42,SoftBank,9984.T,0.0208768632722311,Q2,1,0,2022,post2020
2022-06-30,9984 JP Equity,3.81,1.99,3.42,SoftBank,9984.T,-0.0267708211472356,Q2,1,0,2022,post2020
2022-07-31,9984 JP Equity,3.81,1.99,3.42,SoftBank,9984.T,0.0706782525273903,Q2,1,0,2022,post2020
2022-08-31,9984 JP Equity,3.81,1.99,3.42,SoftBank,9984.T,-0.0076717787838935,Q2,1,0,2022,post2020
2022-09-30,9984 JP Equity,3.81,1.99,3.42,SoftBank,9984.T,-0.1150793593873436,Q2,1,0,2022,post2020
2022-10-31,9984 JP Equity,3.81,1.99,3.42,SoftBank,9984.T,0.3061223021866979,Q2,1,-1,2022,post2020
2022-11-30,9984 JP Equity,3.81,1.99,3.42,SoftBank,9984.T,-0.0699999076991118,Q2,1,0,2022,post2020
2022-12-31,9984 JP Equity,3.81,1.99,3.42,SoftBank,9984.T,-0.0517473739870318,Q2,1,0,2022,post2020
2023-01-31,9984 JP Equity,3.81,1.99,3.42,SoftBank,9984.T,0.0885895879012217,Q2,1,0,2023,post2020
2023-02-28,9984 JP Equity,3.81,1.99,3.42,SoftBank,9984.T,-0.1020506569005257,Q2,1,0,2023,post2020
2023-03-31,9984 JP Equity,3.85,1.99,3.43,SoftBank,9984.T,-0.0567230588167546,Q2,1,0,2023,post2020
2023-04-30,9984 JP Equity,3.85,1.99,3.43,SoftBank,9984.T,-0.0169817528215243,Q2,1,0,2023,post2020
2023-05-31,9984 JP Equity,3.85,1.99,3.43,SoftBank,9984.T,0.0747937829111373,Q2,1,0,2023,post2020
2023-06-30,9984 JP Equity,3.85,1.99,3.43,SoftBank,9984.T,0.2370777222692801,Q2,1,-1,2023,post2020
2023-07-31,9984 JP Equity,3.85,1.99,3.43,SoftBank,9984.T,0.0692454542362783,Q2,1,0,2023,post2020
2023-08-31,9984 JP Equity,3.85,1.99,3.43,SoftBank,9984.T,-0.0962440138514301,Q2,1,0,2023,post2020
2023-09-30,9984 JP Equity,3.85,1.99,3.43,SoftBank,9984.T,-0.0287568526598455,Q2,1,0,2023,post2020
2023-10-31,9984 JP Equity,3.85,1.99,3.43,SoftBank,9984.T,-0.0333071048785936,Q2,1,0,2023,post2020
2023-11-30,9984 JP Equity,3.85,1.99,3.43,SoftBank,9984.T,-0.0169823275843692,Q2,1,0,2023,post2020
2023-12-31,9984 JP Equity,3.85,1.99,3.43,SoftBank,9984.T,0.0453488188453832,Q2,1,0,2023,post2020
2024-01-31,9984 JP Equity,3.85,1.99,3.43,SoftBank,9984.T,0.0265374426469324,Q2,1,0,2024,post2020
2024-02-29,9984 JP Equity,3.85,1.99,3.43,SoftBank,9984.T,0.360681155747875,Q2,1,-1,2024,post2020
2024-03-31,9984 JP Equity,6.61,1.99,3.92,SoftBank,9984.T,0.0197716398019698,Q2,1,3,2024,post2020
2024-04-30,9984 JP Equity,6.61,1.99,3.92,SoftBank,9984.T,-0.1148512849146046,Q2,1,3,2024,post2020
2024-05-31,9984 JP Equity,6.61,1.99,3.92,SoftBank,9984.T,0.1423879487247623,Q2,1,3,2024,post2020
2024-06-30,9984 JP Equity,6.61,1.99,3.92,SoftBank,9984.T,0.1490819909265395,Q2,1,3,2024,post2020
2024-07-31,9984 JP Equity,6.61,1.99,3.92,SoftBank,9984.T,-0.1181906196569574,Q2,1,3,2024,post2020
2024-08-31,9984 JP Equity,6.61,1.99,3.92,SoftBank,9984.T,-0.082623855490289,Q2,1,3,2024,post2020
2024-09-30,9984 JP Equity,6.61,1.99,3.92,SoftBank,9984.T,0.0051042547929491,Q2,1,3,2024,post2020
2024-10-31,9984 JP Equity,6.61,1.99,3.92,SoftBank,9984.T,0.1270915507770544,Q2,1,3,2024,post2020
2024-11-30,9984 JP Equity,6.61,1.99,3.92,SoftBank,9984.T,-0.0591703760834586,Q2,1,3,2024,post2020
2024-12-31,9984 JP Equity,6.61,1.99,3.92,SoftBank,9984.T,0.0278648287011904,Q2,1,3,2024,post2020
2025-01-31,9984 JP Equity,6.61,1.99,3.92,SoftBank,9984.T,0.0246053452903156,Q2,1,3,2025,post2020
2025-02-28,9984 JP Equity,6.61,1.99,3.92,SoftBank,9984.T,-0.1209223753273184,Q2,1,3,2025,post2020
2025-03-31,9984 JP Equity,6.61,1.99,3.92,SoftBank,9984.T,-0.0934887258996195,Q2,1,3,2025,post2020
2025-04-30,9984 JP Equity,6.61,1.99,3.92,SoftBank,9984.T,-0.0421179374409401,Q2,1,3,2025,post2020
2025-05-31,9984 JP Equity,6.61,1.99,3.92,SoftBank,9984.T,0.062814062122136,Q2,1,3,2025,post2020
2025-06-30,9984 JP Equity,6.61,1.99,3.92,SoftBank,9984.T,0.3810086606535439,Q2,1,-1,2025,post2020
2025-07-31,9984 JP Equity,6.61,1.99,3.92,SoftBank,9984.T,0.1231574024225483,Q2,1,3,2025,post2020
2025-08-31,9984 JP Equity,6.61,1.99,3.92,SoftBank,9984.T,0.3742590850711653,Q2,1,-1,2025,post2020
2025-09-30,9984 JP Equity,6.61,1.99,3.92,SoftBank,9984.T,0.1526086742274963,Q2,1,3,2025,post2020
2025-10-31,9984 JP Equity,6.61,1.99,3.92,SoftBank,9984.T,0.4484880920524485,Q2,1,-1,2025,post2020
2025-11-30,9984 JP Equity,6.61,1.99,3.92,SoftBank,9984.T,-0.3783484204692406,Q2,1,-1,2025,post2020
2025-12-31,9984 JP Equity,6.61,1.99,3.92,SoftBank,9984.T,0.0460624071322437,Q2,1,3,2025,post2020
2026-01-31,9984 JP Equity,6.61,1.99,3.92,SoftBank,9984.T,-0.0306818181818181,Q2,1,3,2026,post2020
2016-01-31,AMD US Equity,5.73,3.01,5.1,AMD,AMD,-0.2334494301712659,Q3,0,-1,2016,pre2020
2016-02-29,AMD US Equity,5.73,3.01,5.1,AMD,AMD,-0.0272727006723079,Q3,0,0,2016,pre2020
2016-03-31,AMD US Equity,5.73,3.01,5.1,AMD,AMD,0.3317755910858639,Q3,0,0,2016,pre2020
2016-04-30,AMD US Equity,5.73,3.01,5.1,AMD,AMD,0.2456140600376484,Q3,0,0,2016,pre2020
2016-05-31,AMD US Equity,5.73,3.01,5.1,AMD,AMD,0.2873240093086673,Q3,0,0,2016,pre2020
2016-06-30,AMD US Equity,5.73,3.01,5.1,AMD,AMD,0.1247264055609436,Q3,0,0,2016,pre2020
2016-07-31,AMD US Equity,5.73,3.01,5.1,AMD,AMD,0.3346304108378966,Q3,0,0,2016,pre2020
2016-08-31,AMD US Equity,5.73,3.01,5.1,AMD,AMD,0.0787171940733451,Q3,0,0,2016,pre2020
2016-09-30,AMD US Equity,5.73,3.01,5.1,AMD,AMD,-0.0662162488703309,Q3,0,0,2016,pre2020
2016-10-31,AMD US Equity,5.73,3.01,5.1,AMD,AMD,0.046309721957696,Q3,0,0,2016,pre2020
2016-11-30,AMD US Equity,5.73,3.01,5.1,AMD,AMD,0.2323651208722834,Q3,0,0,2016,pre2020
2016-12-31,AMD US Equity,6.78,3.8,5.78,AMD,AMD,0.272727311648784,Q4,0,0,2016,pre2020
2017-01-31,AMD US Equity,6.78,3.8,5.78,AMD,AMD,-0.0855379412677914,Q4,0,0,2017,pre2020
2017-02-28,AMD US Equity,6.78,3.8,5.78,AMD,AMD,0.3944069621720525,Q4,0,-1,2017,pre2020
2017-03-31,AMD US Equity,6.78,3.8,5.78,AMD,AMD,0.0062240769260346,Q4,0,0,2017,pre2020
2017-04-30,AMD US Equity,6.78,3.8,5.78,AMD,AMD,-0.0859106517947658,Q4,0,0,2017,pre2020
2017-05-31,AMD US Equity,6.78,3.8,5.78,AMD,AMD,-0.1586466601573017,Q4,0,0,2017,pre2020
2017-06-30,AMD US Equity,6.78,3.8,5.78,AMD,AMD,0.11528150225443,Q4,0,0,2017,pre2020
2017-07-31,AMD US Equity,6.78,3.8,5.78,AMD,AMD,0.0905448842859837,Q4,0,0,2017,pre2020
2017-08-31,AMD US Equity,6.78,3.8,5.78,AMD,AMD,-0.0448199612097691,Q4,0,0,2017,pre2020
2017-09-30,AMD US Equity,6.78,3.8,5.78,AMD,AMD,-0.0192307692307692,Q4,0,0,2017,pre2020
2017-10-31,AMD US Equity,6.78,3.8,5.78,AMD,AMD,-0.138039233637791,Q4,0,0,2017,pre2020
2017-11-30,AMD US Equity,6.78,3.8,5.78,AMD,AMD,-0.0090991291972735,Q4,0,0,2017,pre2020
2017-12-31,AMD US Equity,6.88,3.97,5.96,AMD,AMD,-0.0560147466593595,Q4,0,0,2017,pre2020
2018-01-31,AMD US Equity,6.88,3.97,5.96,AMD,AMD,0.3365758879399252,Q4,0,-1,2018,pre2020
2018-02-28,AMD US Equity,6.88,3.97,5.96,AMD,AMD,-0.1186317424740588,Q4,0,0,2018,pre2020
2018-03-31,AMD US Equity,6.88,3.97,5.96,AMD,AMD,-0.1701073100201563,Q4,0,0,2018,pre2020
2018-04-30,AMD US Equity,6.88,3.97,5.96,AMD,AMD,0.0825870555177934,Q4,0,0,2018,pre2020
2018-05-31,AMD US Equity,6.88,3.97,5.96,AMD,AMD,0.2619484740641347,Q4,0,0,2018,pre2020
2018-06-30,AMD US Equity,6.88,3.97,5.96,AMD,AMD,0.0917698667800981,Q4,0,0,2018,pre2020
2018-07-31,AMD US Equity,6.88,3.97,5.96,AMD,AMD,0.2228152237215641,Q4,0,0,2018,pre2020
